source_id,source_type,source_path_or_url,audit_status,current_title,meta_description,chapter,content_kind,reuse_action,duplicate_group,split_recommendation,recommended_lesson_title,recommended_featured_image,tags,search_keywords,related_lessons,notes
https-www-childactor101-com-101-blog-kid-actors-learn-the-mission-of-the-scene,blog_article,https://www.childactor101.com/101-blog/kid-actors-learn-the-mission-of-the-scene,audited_from_live_site,Kid Actors Learn The Mission Of The Scene,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Kid Actors Learn The Mission Of The Scene.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Kid Actors Learn The Mission Of The Scene,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1d8e7d12-d064-49cf-a0c0-b929f426afa8/Copy+of+Copy+of+Copy+of+Copy+of+cover+audition+log.jpg,"technique & performance, kid, learn, mission, scene","Kid Actors Learn The Mission Of The Scene, Technique & Performance, technique and performance, kid, learn, mission, scene","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-learning-to-own-yourself-how-charisma-counts-helps-actors-shine,blog_article,https://www.childactor101.com/101-blog/learning-to-own-yourself-how-charisma-counts-helps-actors-shine,audited_from_live_site,Learning To Own Yourself How Charisma Counts Helps Actors Shine,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Learning To Own Yourself How Charisma Counts Helps Actors Shine.,Technique & Performance,lesson_candidate,import_with_update,charisma-and-memorability,Keep one canonical lesson and merge overlapping material from duplicate sources.,Learning To Own Yourself How Charisma Counts Helps Actors Shine,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/7a1e332e-65ee-432f-84d0-0655a7170635/ke+huey+quan.jpg,"technique & performance, learning, own, yourself, charisma, counts, helps, shine","Learning To Own Yourself How Charisma Counts Helps Actors Shine, Technique & Performance, technique and performance, learning, own, yourself, charisma, counts, helps, shine","Acting With Heart How Empathy Builds Unforgettable Performances, Charisma, The Art Of Being Unforgettable Why Young Actors Should Ditch The Vanilla And Go Full Rocky Road",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-lessons-for-child-actors-how-to-deliver-an-honest-performance,blog_article,https://www.childactor101.com/101-blog/lessons-for-child-actors-how-to-deliver-an-honest-performance,audited_from_live_site,Lessons For Child Actors How To Deliver An Honest Performance,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Lessons For Child Actors How To Deliver An Honest Performance.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Lessons For Child Actors How To Deliver An Honest Performance,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/aa6946ef-73c7-4372-8d99-1500622d7a18/dickwhimsy_Pixar_style_illustration_of_a_modern_day_Sanford_Mei_4ec4cfb0-b914-4dd8-9e06-2b92ef020a6b.png,"technique & performance, lessons, deliver, honest, performance","Lessons For Child Actors How To Deliver An Honest Performance, Technique & Performance, technique and performance, lessons, deliver, honest, performance","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-level-up-your-teen-acting-game-slay-your-scene-study,blog_article,https://www.childactor101.com/101-blog/level-up-your-teen-acting-game-slay-your-scene-study,audited_from_live_site,Level Up Your Teen Acting Game Slay Your Scene Study,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Level Up Your Teen Acting Game Slay Your Scene Study.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Level Up Your Teen Acting Game Slay Your Scene Study,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/5a5cb1b0-6908-41a5-9f4c-cf1730fbb20d/Copy+of+Grounded+%281%29.png,"technique & performance, level, teen, acting, game, slay, scene, study","Level Up Your Teen Acting Game Slay Your Scene Study, Technique & Performance, technique and performance, level, teen, acting, game, slay, scene, study","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-memorization-killed-the-rising-child-star,blog_article,https://www.childactor101.com/101-blog/memorization-killed-the-rising-child-star,audited_from_live_site,Memorization Killed The Rising Child Star,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Memorization Killed The Rising Child Star.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Memorization Killed The Rising Child Star,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1635296742679-9U3JZ9LV0DN13EL1EXM3/51byQPFwqIS.jpeg,"technique & performance, memorization, killed, rising, star","Memorization Killed The Rising Child Star, Technique & Performance, technique and performance, memorization, killed, rising, star","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-method-acting-for-young-performers-balancing-immersion-and-well-being,blog_article,https://www.childactor101.com/101-blog/method-acting-for-young-performers-balancing-immersion-and-well-being,audited_from_live_site,Method Acting For Young Performers Balancing Immersion And Well Being,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Method Acting For Young Performers Balancing Immersion And Well Being.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Method Acting For Young Performers Balancing Immersion And Well Being,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/f45d8261-4977-4303-89a1-b80c724f68a3/IMG_0026.png,"technique & performance, method, acting, performers, balancing, immersion, well, being","Method Acting For Young Performers Balancing Immersion And Well Being, Technique & Performance, technique and performance, method, acting, performers, balancing, immersion, well, being","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-nonverbal-communication-is-often-overlooked-and-underdeveloped-in-young-actors,blog_article,https://www.childactor101.com/101-blog/nonverbal-communication-is-often-overlooked-and-underdeveloped-in-young-actors,audited_from_live_site,Nonverbal Communication Is Often Overlooked And Underdeveloped In Young Actors,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Nonverbal Communication Is Often Overlooked And Underdeveloped In Young Actors.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Nonverbal Communication Is Often Overlooked And Underdeveloped In Young Actors,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/a7c5b236-4305-4f0f-abe8-9fb3ad2f5522/NEW+TEE+A.A.PH+FINAL.jpg,"technique & performance, nonverbal, communication, often, overlooked, underdeveloped","Nonverbal Communication Is Often Overlooked And Underdeveloped In Young Actors, Technique & Performance, technique and performance, nonverbal, communication, often, overlooked, underdeveloped","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
hub-the-craft,hub_page,https://www.childactor101.com/thecraft,audited_from_sitemap_and_page_title,The Craft,Existing public content hub or product page that can feed the classroom ecosystem.,Technique & Performance,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",The Craft,/images/chapter-technique.jpg,"technique & performance, craft","The Craft, Technique & Performance, technique and performance, craft","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Review page sections for importable educational subsections.
https-www-childactor101-com-101-blog-the-secret-to-a-grounded-performance,blog_article,https://www.childactor101.com/101-blog/the-secret-to-a-grounded-performance,audited_from_live_site,The Secret To A Grounded Performance,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: The Secret To A Grounded Performance.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The Secret To A Grounded Performance,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1678935745016-QAAWGKK6TU604DNC4GTI/unsplash-image-p6rNTdAPbuk.jpg,"technique & performance, secret, grounded, performance","The Secret To A Grounded Performance, Technique & Performance, technique and performance, secret, grounded, performance","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-unlock-your-acting-potential-master-methods-for-young-actors,blog_article,https://www.childactor101.com/101-blog/unlock-your-acting-potential-master-methods-for-young-actors,audited_from_live_site,Unlock Your Acting Potential Master Methods For Young Actors,Existing Child Actor 101 source content that fits the Technique & Performance chapter and should be reviewed for classroom reuse around the topic: Unlock Your Acting Potential Master Methods For Young Actors.,Technique & Performance,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Unlock Your Acting Potential Master Methods For Young Actors,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/5144b45b-ab0f-4ba6-94d1-fa1b521f83fb/A+Four+Week+Scene+Study+Survey.jpg,"technique & performance, unlock, acting, potential, master, methods","Unlock Your Acting Potential Master Methods For Young Actors, Technique & Performance, technique and performance, unlock, acting, potential, master, methods","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Imported from the live Squarespace blog.
hub-youth-actor-workshops,hub_page,https://www.childactor101.com/youth-actor-workshops,audited_from_sitemap_and_page_title,Youth Actor Workshops,Existing public content hub or product page that can feed the classroom ecosystem.,Technique & Performance,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Youth Actor Workshops,/images/chapter-technique.jpg,"technique & performance, youth, workshops","Youth Actor Workshops, Technique & Performance, technique and performance, youth, workshops","Acting With Heart How Empathy Builds Unforgettable Performances, Beats, Charisma",Review page sections for importable educational subsections.
